"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_TYPE_SUITE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","OWN_CAR_AGE","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","OBS_30_CNT_SOCIAL_CIRCLE","DEF_30_CNT_SOCIAL_CIRCLE","OBS_60_CNT_SOCIAL_CIRCLE","DEF_60_CNT_SOCIAL_CIRCLE","DAYS_LAST_PHONE_CHANGE"
229247,0,"Cash loans","M","N",1,225000,797557.5,26487,688500,"Unaccompanied","Working","Secondary / secondary special","Separated","House / apartment",0.020713,-19506,-524,-7400,-2896,17,1,1,0,1,0,0,"Laborers",2,3,2,"THURSDAY",14,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-2363
229270,0,"Cash loans","F","Y",0,108000,188460,8428.5,135000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","With parents",0.019689,-14360,-548,-7586,-4943,17,1,1,0,1,0,0,"Sales staff",2,2,2,"WEDNESDAY",12,0,0,0,0,1,1,"Trade: type 3",9,1,9,0,-1166
229293,0,"Cash loans","F","Y",1,216000,970380,29655,810000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.025164,-15198,-561,-9202,-3979,1,1,1,0,1,1,0,"Core staff",3,2,2,"SATURDAY",11,0,0,0,0,0,0,"Industry: type 5",0,0,0,0,-592
229317,0,"Cash loans","M","Y",1,450000,733500,21577.5,733500,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.072508,-17826,-5586,-5559,-1358,7,1,1,0,1,0,0,"Managers",3,1,1,"THURSDAY",9,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1447
229362,0,"Cash loans","M","Y",0,360000,994500,55660.5,994500,"Family","Commercial associate","Secondary / secondary special","Married","House / apartment",0.018209,-19194,-3379,-9510,-2702,11,1,1,0,1,0,0,"Drivers",2,3,3,"FRIDAY",14,0,0,0,0,1,1,"Business Entity Type 2",4,0,4,0,-2128
229372,0,"Cash loans","F","Y",1,220500,297000,11326.5,297000,"Unaccompanied","Commercial associate","Higher education","Single / not married","House / apartment",0.020713,-9956,-847,-8830,-2622,5,1,1,0,1,0,0,"High skill tech staff",2,3,3,"SATURDAY",9,0,0,0,0,0,0,"Military",0,0,0,0,-1304
229399,0,"Cash loans","F","Y",0,247500,1147257,41337,927000,"Children","Working","Higher education","Married","House / apartment",0.010006,-18869,-1816,-1645,-2429,1,1,1,0,1,0,0,"High skill tech staff",2,2,1,"TUESDAY",15,0,0,0,0,0,0,"Business Entity Type 3",3,0,3,0,-933
229401,0,"Cash loans","M","Y",0,292500,832977,42660,684000,"Unaccompanied","State servant","Higher education","Married","House / apartment",0.035792,-14455,-967,-7450,-4815,11,1,1,0,1,0,1,"Core staff",2,2,2,"THURSDAY",13,0,0,0,0,0,0,"School",4,0,4,0,-2842
229421,0,"Cash loans","M","Y",0,270000,450000,22977,450000,"Unaccompanied","Commercial associate","Incomplete higher","Married","Municipal apartment",0.010643,-8903,-135,-4887,-1589,7,1,1,0,1,0,0,"Core staff",2,2,2,"FRIDAY",10,1,1,0,1,1,0,"Self-employed",0,0,0,0,-3
229438,0,"Cash loans","M","N",0,225000,979992,28782,702000,"Unaccompanied","Working","Incomplete higher","Married","House / apartment",0.018029,-11789,-1969,-4217,-2772,12,1,1,0,1,1,0,"Security staff",2,3,2,"FRIDAY",6,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-563
229495,0,"Revolving loans","M","Y",2,292500,9e+05,45000,9e+05,"Unaccompanied","Working","Higher education","Married","House / apartment",0.035792,-11261,-1687,-5091,-3929,4,1,1,0,1,0,0,"Managers",4,2,2,"THURSDAY",17,0,0,0,0,0,0,"Business Entity Type 2",0,0,0,0,-550
229528,0,"Cash loans","F","N",0,270000,248760,24601.5,225000,"Unaccompanied","Working","Higher education","Single / not married","House / apartment",0.04622,-10428,-2064,-6730,-3105,4,1,1,1,1,1,0,"Core staff",1,1,1,"SUNDAY",8,0,0,0,0,0,0,"School",2,0,2,0,-1820
229579,0,"Cash loans","F","Y",0,157500,247500,19683,247500,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.028663,-16730,-1746,-3108,-288,5,1,1,0,1,0,0,"Sales staff",2,2,2,"TUESDAY",8,0,0,0,0,0,0,"Self-employed",0,0,0,0,-427
229645,0,"Cash loans","M","Y",1,270000,787131,50436,679500,"Other_B","Working","Higher education","Single / not married","House / apartment",0.025164,-15151,-1084,-7495,-4692,8,1,1,0,1,0,0,"Laborers",2,2,2,"WEDNESDAY",11,0,1,1,0,0,0,"Business Entity Type 3",1,1,1,0,0
229708,0,"Cash loans","M","Y",4,67500,281916,13842,184500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.018634,-13740,-2064,-1349,-1369,8,1,1,0,1,0,0,"Core staff",6,2,2,"TUESDAY",12,0,0,0,0,0,0,"Self-employed",5,0,4,0,-1223
229716,0,"Revolving loans","M","N",0,225000,382500,19125,382500,"Unaccompanied","Working","Higher education","Single / not married","House / apartment",0.035792,-9394,-1100,-3563,-2054,2,1,1,0,1,0,0,"Core staff",1,2,2,"FRIDAY",16,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-437
229719,0,"Cash loans","M","Y",1,180000,521280,27423,450000,"Unaccompanied","Working","Lower secondary","Married","House / apartment",0.018029,-13426,-194,-190,-699,16,1,1,0,1,0,0,"Laborers",3,3,3,"THURSDAY",11,0,0,0,0,0,0,"Business Entity Type 3",3,0,3,0,-1682
229729,0,"Cash loans","F","Y",0,810000,1800000,62698.5,1800000,"Spouse, partner","Commercial associate","Incomplete higher","Married","House / apartment",0.028663,-15375,-6518,-2519,-3987,6,1,1,0,1,0,0,"Managers",2,2,2,"MONDAY",8,0,0,0,0,0,0,"Business Entity Type 3",3,1,3,0,0
229734,0,"Cash loans","M","Y",2,180000,485640,38938.5,450000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.006671,-11119,-706,-4867,-2818,64,1,1,1,1,1,0,"Laborers",4,2,2,"FRIDAY",12,0,0,0,0,0,0,"Mobile",0,0,0,0,-715
229794,0,"Cash loans","M","N",2,135000,327024,11875.5,270000,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.0228,-14350,-6645,-8442,-5109,10,1,1,0,1,1,0,"Laborers",4,2,2,"TUESDAY",15,0,0,0,0,0,0,"Construction",0,0,0,0,0
229862,0,"Cash loans","M","Y",0,117000,119448,6984,94500,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.016612,-12538,-4996,-5076,-456,13,1,1,0,1,0,0,"Drivers",2,2,2,"FRIDAY",16,0,0,0,0,0,0,"Other",0,0,0,0,0
229902,0,"Cash loans","M","Y",1,225000,1256400,44514,9e+05,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.006629,-12821,-1760,-6850,-4234,7,1,1,0,1,0,0,"Managers",3,2,2,"MONDAY",6,0,0,0,0,0,0,"Business Entity Type 3",2,0,2,0,-672
229975,0,"Cash loans","M","N",0,315000,337761,20538,256500,"Unaccompanied","Working","Incomplete higher","Separated","With parents",0.031329,-12676,-1089,-5066,-4737,19,1,1,1,1,1,0,"Drivers",1,2,2,"SUNDAY",12,0,0,0,0,0,0,"Business Entity Type 3",3,1,3,1,-2583
229986,0,"Cash loans","M","Y",1,400500,918468,30483,697500,"Family","Working","Secondary / secondary special","Married","House / apartment",0.04622,-11179,-225,-946,-946,4,1,1,0,1,0,0,"Drivers",3,1,1,"WEDNESDAY",17,0,0,0,0,0,0,"Business Entity Type 3",2,0,2,0,0
229997,0,"Cash loans","F","Y",2,90000,743031,39717,688500,"Other_A","Commercial associate","Secondary / secondary special","Single / not married","With parents",0.025164,-11987,-97,-7839,-3888,64,1,1,0,1,0,0,"Sales staff",3,2,2,"MONDAY",12,0,0,0,0,0,0,"Other",10,2,10,2,0
230023,0,"Cash loans","M","Y",0,112500,448056,21919.5,315000,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.031329,-16021,-1448,-2543,-3080,11,1,1,0,1,0,0,"Sales staff",2,2,2,"THURSDAY",11,0,0,0,0,0,0,"Self-employed",0,0,0,0,-1847
230115,0,"Cash loans","M","Y",1,157500,213723,25362,184500,"Unaccompanied","Working","Higher education","Married","House / apartment",0.030755,-10720,-895,-446,-3402,15,1,1,0,1,0,1,"Laborers",3,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1036
230176,0,"Cash loans","M","Y",1,292500,1056447,31018.5,922500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.035792,-16565,-780,-8117,-105,6,1,1,0,1,0,0,"Cooking staff",3,2,2,"TUESDAY",14,0,0,0,0,0,0,"Restaurant",1,0,1,0,-1773
230190,0,"Cash loans","F","Y",2,270000,327024,16033.5,270000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.0105,-11303,-773,-509,-3347,1,1,1,0,1,0,0,"Laborers",4,3,3,"TUESDAY",9,0,0,0,0,0,0,"Other",1,0,1,0,-637
230210,0,"Revolving loans","F","Y",0,135000,270000,13500,270000,"Unaccompanied","Commercial associate","Higher education","Single / not married","House / apartment",0.035792,-9197,-617,-1560,-1850,7,1,1,0,1,0,0,"Core staff",1,2,2,"SATURDAY",11,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,0
230222,0,"Cash loans","M","N",2,180000,284400,14575.5,225000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.019101,-15101,-2738,-2597,-5261,18,1,1,0,1,1,1,"Managers",4,2,2,"THURSDAY",11,0,0,0,0,0,0,"Business Entity Type 3",6,2,6,1,-983
230264,0,"Cash loans","F","Y",0,202500,9e+05,60520.5,9e+05,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-19764,-4122,-7522,-3319,8,1,1,0,1,0,0,"Managers",2,1,1,"SATURDAY",16,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-593
230300,0,"Cash loans","M","N",1,315000,382050,30312,337500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.018801,-9850,-1757,-4698,-1412,7,1,1,0,1,0,1,"Laborers",3,2,2,"TUESDAY",15,0,0,0,0,0,0,"Housing",0,0,0,0,-934
230319,0,"Cash loans","M","Y",2,270000,171000,20290.5,171000,"Unaccompanied","State servant","Higher education","Married","House / apartment",0.006629,-14278,-102,-2229,-2553,7,1,1,0,1,0,0,"Managers",4,2,2,"MONDAY",11,0,0,0,0,0,0,"Government",0,0,0,0,-2169
230374,0,"Revolving loans","F","Y",1,112500,337500,16875,337500,"Family","Working","Secondary / secondary special","Separated","House / apartment",0.035792,-11915,-3260,-2317,-4256,7,1,1,0,1,1,0,"Core staff",2,2,2,"TUESDAY",14,0,0,0,0,0,0,"Trade: type 7",1,0,1,0,-1577
230385,0,"Cash loans","F","Y",2,315000,288873,13594.5,238500,"Family","Commercial associate","Higher education","Married","House / apartment",0.025164,-13720,-2252,-438,-1010,12,1,1,0,1,0,0,"Core staff",4,2,2,"FRIDAY",10,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-424
230542,0,"Cash loans","F","Y",1,157500,1483231.5,46701,1354500,"Unaccompanied","Working","Secondary / secondary special","Married","Municipal apartment",0.011657,-15523,-4582,-6404,-4115,23,1,1,0,1,1,0,"Core staff",3,1,1,"WEDNESDAY",17,0,0,0,0,0,0,"Kindergarten",0,0,0,0,-583
230555,0,"Revolving loans","M","N",1,137655,135000,6750,135000,"Unaccompanied","Working","Incomplete higher","Married","With parents",0.031329,-10322,-1148,-4696,-2911,2,1,1,1,1,1,1,"High skill tech staff",3,2,2,"THURSDAY",9,0,0,0,0,0,0,"Trade: type 2",0,0,0,0,-2784
230571,0,"Cash loans","M","Y",1,171000,323194.5,17662.5,279000,"Unaccompanied","Working","Higher education","Married","With parents",0.018634,-9081,-1346,-9020,-1757,2,1,1,0,1,0,0,"Sales staff",3,2,2,"THURSDAY",14,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1045
230578,0,"Revolving loans","F","Y",1,180000,450000,22500,450000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.015221,-16031,-2269,-4388,-4395,3,1,1,0,1,0,0,"Accountants",3,2,2,"MONDAY",17,0,0,0,0,0,0,"Government",0,0,0,0,-1173
230595,0,"Cash loans","F","N",0,270000,2517300,66532.5,2250000,"Unaccompanied","Working","Higher education","Separated","House / apartment",0.006629,-16643,-1122,-6728,-177,13,1,1,0,1,0,0,"Sales staff",1,2,2,"FRIDAY",7,0,1,1,0,1,1,"Business Entity Type 3",2,0,2,0,-2316
230621,0,"Cash loans","M","N",0,270000,180000,21492,180000,"Unaccompanied","Working","Secondary / secondary special","Married","With parents",0.020713,-11842,-158,-5500,-3973,7,1,1,0,1,0,0,"Laborers",2,3,2,"WEDNESDAY",7,0,0,0,0,0,0,"Self-employed",1,0,1,0,-1365
230663,0,"Cash loans","F","Y",0,270000,1113840,44302.5,9e+05,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.031329,-15755,-848,-9910,-3806,3,1,1,1,1,0,0,"Medicine staff",2,2,2,"MONDAY",13,0,0,0,1,1,1,"Medicine",6,1,6,1,-768
230673,0,"Revolving loans","M","Y",0,225000,630000,31500,630000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.072508,-13997,-872,-8006,-3586,4,1,1,0,1,0,0,"Drivers",1,1,1,"THURSDAY",18,0,0,0,0,0,0,"Other",0,0,0,0,-953
230699,0,"Cash loans","M","N",1,202500,835686,51124.5,765000,"Unaccompanied","Working","Secondary / secondary special","Married","Municipal apartment",0.072508,-12043,-642,-4161,-4225,4,1,1,1,1,1,0,"Drivers",3,1,1,"FRIDAY",13,0,0,0,0,0,0,"Other",5,0,5,0,-3130
230705,0,"Cash loans","M","Y",3,225000,814041,23931,679500,"Family","State servant","Secondary / secondary special","Married","House / apartment",0.00496,-14158,-1962,-8144,-4418,5,1,1,0,1,0,0,"Core staff",5,2,2,"SUNDAY",10,0,0,0,0,0,0,"Military",2,0,2,0,-685
230805,0,"Cash loans","M","N",0,360000,687600,18265.5,450000,"Unaccompanied","Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.003818,-16711,-402,-237,-251,14,1,1,0,1,0,0,"Managers",1,2,2,"WEDNESDAY",6,0,0,0,0,0,0,"Business Entity Type 3",2,0,2,0,-237
230809,0,"Cash loans","F","N",0,247500,1354500,47079,1354500,"Family","State servant","Higher education","Married","House / apartment",0.035792,-18880,-3677,-11143,-2431,6,1,1,1,1,1,0,"Core staff",2,2,2,"TUESDAY",14,0,0,0,0,0,0,"Government",0,0,0,0,-917
230823,0,"Cash loans","M","Y",2,180000,225000,11875.5,225000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.018801,-17813,-1102,-1797,-1218,2,1,1,0,1,1,0,"Managers",4,2,2,"TUESDAY",8,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-153
230859,0,"Cash loans","M","N",0,315000,473760,51021,450000,"Family","Working","Secondary / secondary special","Married","House / apartment",0.030755,-11898,-1368,-755,-374,6,1,1,1,1,1,0,"Managers",2,2,2,"THURSDAY",13,0,0,0,0,0,0,"Self-employed",0,0,0,0,-248
230957,0,"Cash loans","F","N",1,180000,675000,21906,675000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.072508,-19246,-1061,-10287,-2772,10,1,1,1,1,1,0,"Private service staff",3,1,1,"TUESDAY",17,0,0,0,0,0,0,"Self-employed",1,0,1,0,-2955
230969,0,"Cash loans","M","Y",0,270000,495882,36211.5,405000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.018801,-17641,-1844,-11378,-1183,20,1,1,0,1,0,0,"Managers",2,2,2,"THURSDAY",7,0,0,0,0,0,0,"Self-employed",0,0,0,0,-2638
231019,0,"Cash loans","F","N",0,157500,573408,30681,495000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.04622,-19517,-6599,-1747,-2567,11,1,1,0,1,0,0,"Laborers",2,1,1,"TUESDAY",13,0,0,0,1,1,1,"Housing",0,0,0,0,-2114
231033,0,"Cash loans","F","N",1,166500,747000,19705.5,747000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.018029,-16165,-1414,-6418,-4527,11,1,1,0,1,0,0,"Core staff",3,3,2,"SATURDAY",6,0,0,0,0,0,0,"Kindergarten",3,0,3,0,-7
231157,0,"Cash loans","F","N",1,292500,260640,28066.5,225000,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","Municipal apartment",0.072508,-14155,-1830,-3687,-4202,11,1,1,1,1,0,0,"Sales staff",3,1,1,"SUNDAY",12,1,1,0,1,1,0,"Self-employed",0,0,0,0,-629
231181,0,"Cash loans","F","N",1,337500,630000,64683,630000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.018209,-14218,-5533,-718,-4108,15,1,1,0,1,0,0,"Sales staff",3,3,3,"MONDAY",11,0,0,0,0,0,0,"Industry: type 3",0,0,0,0,-2089
231193,0,"Cash loans","M","N",2,315000,765000,39190.5,765000,"Unaccompanied","Commercial associate","Incomplete higher","Married","House / apartment",0.0228,-11255,-269,-5990,-3760,5,1,1,1,1,1,0,"Managers",4,2,2,"TUESDAY",11,0,0,0,0,0,0,"Construction",2,0,2,0,-2544
231196,0,"Cash loans","F","Y",0,405000,1046142,30717,913500,"Children","Commercial associate","Higher education","Married","House / apartment",0.014464,-15286,-5941,-4203,-4979,4,1,1,0,1,0,0,"Managers",2,2,2,"THURSDAY",7,0,0,0,0,1,1,"Military",0,0,0,0,-395
231222,0,"Cash loans","F","Y",1,180000,152820,18265.5,135000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.010643,-13735,-116,-2469,-4516,11,1,1,0,1,0,0,"Sales staff",2,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Self-employed",4,0,4,0,-1260
231239,0,"Cash loans","F","N",0,193500,395640,28134,360000,"Unaccompanied","Working","Higher education","Married","Municipal apartment",0.009549,-12702,-1342,-12672,-3805,9,1,1,1,1,1,0,"Managers",2,2,2,"WEDNESDAY",10,0,0,0,0,0,0,"Bank",0,0,0,0,-517
231322,0,"Cash loans","F","Y",0,112500,814041,26257.5,679500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.015221,-12204,-4264,-8,-1640,2,1,1,0,1,0,1,"High skill tech staff",2,2,2,"THURSDAY",13,0,0,0,1,1,0,"Business Entity Type 2",7,2,7,1,-784
231365,0,"Cash loans","M","N",0,157500,868500,25524,868500,"Family","Commercial associate","Secondary / secondary special","Married","House / apartment",0.031329,-11268,-2741,-11248,-3469,11,1,1,1,1,0,0,"Drivers",2,2,2,"SATURDAY",9,0,0,0,0,1,1,"Business Entity Type 3",5,0,5,0,-448
231495,0,"Revolving loans","M","Y",2,112500,270000,13500,270000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.022625,-14357,-2228,-8504,-4117,8,1,1,0,1,0,0,"Core staff",4,2,2,"TUESDAY",12,0,0,0,0,0,0,"Self-employed",1,0,1,0,-1309
231610,0,"Cash loans","F","Y",1,126000,877500,29128.5,877500,"Unaccompanied","Working","Incomplete higher","Married","House / apartment",0.004849,-8697,-437,-1225,-1207,15,1,1,0,1,0,0,"Private service staff",3,2,2,"FRIDAY",19,0,0,0,0,0,0,"Self-employed",0,0,0,0,-480
231620,0,"Cash loans","F","Y",0,157500,810000,41940,810000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.04622,-17866,-1608,-6132,-1412,4,1,1,1,1,0,0,"Laborers",2,1,1,"TUESDAY",17,0,0,0,0,1,1,"Trade: type 2",2,0,2,0,-1231
231671,0,"Revolving loans","F","Y",0,157500,135000,6750,135000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.018634,-20424,-5071,-3477,-3478,2,1,1,0,1,0,0,"Managers",2,2,2,"THURSDAY",17,0,0,0,0,0,0,"Self-employed",0,0,0,0,-389
231676,0,"Cash loans","F","Y",1,135000,905688,32215.5,756000,"Unaccompanied","Working","Secondary / secondary special","Married","With parents",0.020246,-10434,-803,-1743,-2984,2,1,1,0,1,0,0,"Laborers",3,3,3,"THURSDAY",13,0,0,0,0,1,1,"Industry: type 3",1,1,1,1,-664
231731,0,"Cash loans","M","Y",0,180000,271066.5,16713,234000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.030755,-22441,-1794,-9321,-4256,16,1,1,1,1,1,0,"Laborers",2,2,2,"MONDAY",11,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-807
231760,0,"Cash loans","F","Y",0,157500,1078200,31653,9e+05,"Spouse, partner","Working","Secondary / secondary special","Single / not married","House / apartment",0.020246,-14511,-391,-1748,-4454,0,1,1,0,1,0,0,"Sales staff",1,3,3,"WEDNESDAY",11,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-143
231817,0,"Cash loans","M","N",1,202500,904608,23994,648000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.009657,-11657,-1687,-1419,-4265,0,1,1,0,1,0,0,"Managers",3,2,2,"THURSDAY",14,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-1647
231842,0,"Cash loans","M","N",0,180000,790830,50539.5,675000,"Unaccompanied","Working","Secondary / secondary special","Married","Rented apartment",0.010006,-13243,-839,-500,-4758,12,1,1,0,1,1,0,"Laborers",2,2,2,"FRIDAY",14,0,0,0,0,0,0,"Business Entity Type 1",0,0,0,0,-981
231862,0,"Cash loans","M","Y",0,135000,9e+05,43429.5,9e+05,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.030755,-17819,-4094,-9458,-1357,10,1,1,0,1,0,0,"Managers",2,2,2,"WEDNESDAY",14,0,0,0,0,0,0,"Self-employed",0,0,0,0,-3440
231886,0,"Cash loans","F","Y",0,202500,641173.5,27297,553500,"Family","Working","Secondary / secondary special","Married","House / apartment",0.025164,-14155,-164,-454,-824,2,1,1,0,1,0,0,"Sales staff",2,2,2,"TUESDAY",9,0,0,0,0,0,0,"Business Entity Type 2",0,0,0,0,-1830
231900,0,"Cash loans","F","Y",0,157500,640080,29970,450000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.018801,-14982,-719,-3446,-4227,14,1,1,0,1,0,0,"Core staff",2,2,2,"THURSDAY",7,0,0,0,0,0,0,"School",2,2,2,0,-616
231926,0,"Cash loans","M","Y",2,112500,67500,3411,67500,"Spouse, partner","Commercial associate","Secondary / secondary special","Married","House / apartment",0.015221,-12854,-1132,-4143,-4140,8,1,1,0,1,1,1,"Drivers",4,2,2,"THURSDAY",16,0,0,0,0,0,0,"Business Entity Type 3",4,0,4,0,-1343
231933,0,"Cash loans","M","Y",1,180000,582804,28165.5,463500,"Other_B","Working","Higher education","Single / not married","House / apartment",0.0228,-9374,-117,-8736,-2051,8,1,1,0,1,1,1,"Laborers",2,2,2,"TUESDAY",9,0,0,0,0,0,0,"Construction",1,0,1,0,-493
231957,0,"Cash loans","M","Y",1,202500,619749,46467,585000,"Spouse, partner","Working","Secondary / secondary special","Married","House / apartment",0.014464,-10763,-1878,-749,-2762,4,1,1,1,1,1,0,"Laborers",3,2,2,"TUESDAY",9,0,0,0,0,0,0,"Business Entity Type 3",2,0,2,0,-447
232005,0,"Cash loans","M","N",0,135000,291384,25056,270000,"Unaccompanied","Working","Secondary / secondary special","Married","Municipal apartment",0.010556,-16289,-1090,-5795,-5872,34,1,1,1,1,0,0,"Drivers",2,3,3,"MONDAY",12,0,0,0,0,1,1,"Business Entity Type 3",1,1,1,1,-678
232051,0,"Cash loans","F","Y",2,121500,522000,25110,522000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.0228,-10685,-549,-854,-2875,4,1,1,1,1,1,0,"Sales staff",4,2,2,"TUESDAY",14,0,0,0,0,0,0,"Self-employed",5,0,5,0,-419
